keyword,image_url,house_url,price,bedroom_s_,bathroom_s_,square_feet,status,address
Bronx New York NY,https://photos.zillowstatic.com/fp/a443a3f4e86b5d506674b7afa033c179-p_e.jpg,https://www.zillow.com/homedetails/850-Beck-St-C-Bronx-NY-10459/2058455993_zpid/,"$3,214/mo",3,1,null,Apartment for rent,"850 Beck St #C, Bronx, NY 10459"
Bronx New York NY,https://photos.zillowstatic.com/fp/489269a518e20d6bc811cab79225035c-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10470/2058834091_zpid/,"$1,659/mo",1,1,949,Apartment for rent,"(undisclosed Address), Bronx, NY 10470"
Bronx New York NY,https://photos.zillowstatic.com/fp/15c50ad36eb1060fe5e9ccd51ab9037c-p_e.jpg,https://www.zillow.com/b/25-bruckner-blvd-bronx-ny-BFDdfq/,"$2,900+",1,null,null,For Rent,"25 Bruckner Blvd, Bronx, NY"
Bronx New York NY,https://photos.zillowstatic.com/fp/11bd0105776afb296b63438b2611dd7c-p_e.jpg,https://www.zillow.com/homedetails/3671-Hudson-Manor-Ter-APT-10M-Bronx-NY-10463/244431261_zpid/,"$2,375/mo",1,1,732,Apartment for rent,"3671 Hudson Manor Ter APT 10M, Bronx, NY 10463"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/444538fa8ae7c49380c8a2180995bd5a-p_e.jpg,https://www.zillow.com/homedetails/824-Saint-Johns-Pl-3K-Brooklyn-NY-11216/2071017776_zpid/,"$2,795/mo",1,1,null,Apartment for rent,"824 Saint Johns Pl #3K, Brooklyn, NY 11216"
Bronx New York NY,https://photos.zillowstatic.com/fp/635dfb1991ddc68fadde7b115421c3f5-p_e.jpg,https://www.zillow.com/b/3255-randall-ave-bronx-ny-352Q/,"$2,000+",1,null,null,For Rent,"3255 Randall Ave, Bronx, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/dc5503d74bf92344dda280a461afe6fb-p_e.jpg,https://www.zillow.com/homedetails/43-42-45th-St-FLOOR-5-Sunnyside-NY-11104/2079253708_zpid/,"$2,500/mo",1,1,850,Apartment for rent,"43-42 45th St FLOOR 5, Sunnyside, NY 11104"
Manhattan New York NY,https://photos.zillowstatic.com/fp/61e5ddd1eb5be6306d4e525f292c7240-p_e.jpg,https://www.zillow.com/b/170-e-end-ave-new-york-ny-5Xjqsf/,"$3,500+",0,null,null,For Rent,"170 E End Ave, New York, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/7d8d00b4143e2761450900c10bbd03b7-p_e.jpg,https://www.zillow.com/homedetails/259-Powers-St-APT-1L-Brooklyn-NY-11211/2097087916_zpid/,"$4,500/mo",3,3,null,Apartment for rent,"259 Powers St APT 1L, Brooklyn, NY 11211"
Manhattan New York NY,https://photos.zillowstatic.com/fp/9cbae9d1bf13e4e0841cd2725d93a1d4-p_e.jpg,https://www.zillow.com/homedetails/306-W-97th-St-APT-34-New-York-NY-10025/89332997_zpid/,"$6,750/mo",3,2,null,Apartment for rent,"306 W 97th St APT 34, New York, NY 10025"
Bronx New York NY,https://photos.zillowstatic.com/fp/3b9813fe0b5f443201a337395e233844-p_e.jpg,https://www.zillow.com/homedetails/2075-Wallace-Ave-APT-742-Bronx-NY-10462/244465911_zpid/,"$2,500/mo",2,1,null,Apartment for rent,"2075 Wallace Ave APT 742, Bronx, NY 10462"
Bronx New York NY,https://photos.zillowstatic.com/fp/def3aa2f96781b746beacf4a42eb8f6e-p_e.jpg,https://www.zillow.com/homedetails/207-E-202nd-St-4C-Bronx-NY-10458/2058468081_zpid/,"$1,585/mo",0,1,900,Apartment for rent,"207 E 202nd St #4C, Bronx, NY 10458"
Queens New York NY,https://photos.zillowstatic.com/fp/d27fc17b415b5f35c016191339a83adf-p_e.jpg,https://www.zillow.com/homedetails/75-12-Woodside-Ave-2M-Elmhurst-NY-11373/2058418317_zpid/,"$1,600/mo",0,1,500,Apartment for rent,"75-12 Woodside Ave #2M, Elmhurst, NY 11373"
Manhattan New York NY,https://photos.zillowstatic.com/fp/177d6cff7c9d82d7ad167068de71e960-p_e.jpg,https://www.zillow.com/b/180-broome-st-new-york-ny-B6n8cM/,"$3,650+",0,null,null,For Rent,"180 Broome St, New York, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/229cc33aed68b3e7f5812315e7c2dc76-p_e.jpg,https://www.zillow.com/homedetails/55-06-39th-Ave-2B-Woodside-NY-11377/2058423936_zpid/,"$2,100/mo",2,1,null,Apartment for rent,"55-06 39th Ave #2B, Woodside, NY 11377"
Manhattan New York NY,https://photos.zillowstatic.com/fp/56390b7fee96683eb8a80e4f9277c96f-p_e.jpg,https://www.zillow.com/homedetails/309-W-99th-St-APT-6B-New-York-NY-10025/2126697010_zpid/,"$6,200/mo",3,2,null,Apartment for rent,"309 W 99th St APT 6B, New York, NY 10025"
Queens New York NY,https://photos.zillowstatic.com/fp/2809d109d5cacb5a14635a438414d4e4-p_e.jpg,https://www.zillow.com/homedetails/1831-George-St-APT-2R-Ridgewood-NY-11385/2058429434_zpid/,"$2,450/mo",1,1,null,Apartment for rent,"1831 George St APT 2R, Ridgewood, NY 11385"
Queens New York NY,https://photos.zillowstatic.com/fp/5fb679c6c054b0ecec5d86a3f01aceb2-p_e.jpg,https://www.zillow.com/b/170-22-cedarcroft-rd-jamaica-ny-BTxmPS/,"$2,150+",2,null,null,For Rent,"170-22 Cedarcroft Rd, Jamaica, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/1168aae487d67a0aa4e5bf435baf841a-p_e.jpg,https://www.zillow.com/homedetails/85-14-Broadway-APT-1R-Elmhurst-NY-11373/219846734_zpid/,"$1,600/mo",0,1,500,Apartment for rent,"85-14 Broadway APT 1R, Elmhurst, NY 11373"
Bronx New York NY,https://photos.zillowstatic.com/fp/5e67e3a71e0159ddcd69ea63d273f262-p_e.jpg,https://www.zillow.com/homedetails/2339-Tiebout-Ave-APT-5B-Bronx-NY-10458/2087160194_zpid/,"$1,620/mo",0,1,670,Apartment for rent,"2339 Tiebout Ave APT 5B, Bronx, NY 10458"
Manhattan New York NY,https://photos.zillowstatic.com/fp/f8b6107ff1c06d1270a0316cc27cb8a9-p_e.jpg,https://www.zillow.com/b/425-riverside-dr-new-york-ny-5Xjr2j/,"$7,195+",3,null,null,For Rent,"425 Riverside Dr, New York, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/8581883309d64db111a5c761869a3f29-p_e.jpg,https://www.zillow.com/homedetails/29-24-21st-Ave-4K-Astoria-NY-11105/2058436061_zpid/,"$2,350/mo",1,1,null,Apartment for rent,"29-24 21st Ave #4K, Astoria, NY 11105"
Manhattan New York NY,https://photos.zillowstatic.com/fp/d99a5e0220feeff5ecd9b49446529fbd-p_e.jpg,https://www.zillow.com/homedetails/93-Clinton-St-APT-8-New-York-NY-10002/2107273245_zpid/,"$2,250/mo",0,1,null,Apartment for rent,"93 Clinton St APT 8, New York, NY 10002"
Bronx New York NY,https://photos.zillowstatic.com/fp/4bb2e18cdf8b2b5a13355218080b86a8-p_e.jpg,https://www.zillow.com/homedetails/217-W-238th-St-3B-Bronx-NY-10463/2058491964_zpid/,"$1,900/mo",1,1,null,Apartment for rent,"217 W 238th St #3B, Bronx, NY 10463"
Queens New York NY,https://photos.zillowstatic.com/fp/ac6d4a1268b685b4632f7a5cd14d493d-p_e.jpg,"https://www.zillow.com/b/22-04-36th-St-Astoria-NY/40.774193,-73.908585_ll/","$3,200+",3,null,null,For Rent,"22-04 36th St, Astoria, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/a0ddeceda965d85fa9c7caf7175ea29a-p_e.jpg,https://www.zillow.com/homedetails/218-S-3rd-St-APT-33-Brooklyn-NY-11211/2097237476_zpid/,"$3,700/mo",1,1,null,Apartment for rent,"218 S 3rd St APT 33, Brooklyn, NY 11211"
Bronx New York NY,https://photos.zillowstatic.com/fp/abef1a00e620394319116382a0923481-p_e.jpg,https://www.zillow.com/homedetails/4601-Henry-Hudson-Pkwy-A5-Bronx-NY-10471/244458359_zpid/,"$1,995/mo",1,1,null,Apartment for rent,"4601 Henry Hudson Pkwy #A5, Bronx, NY 10471"
Queens New York NY,https://photos.zillowstatic.com/fp/0b1448c949b8bead5844f68a8c5e0393-p_e.jpg,https://www.zillow.com/homedetails/141-35-82nd-Dr-33-Jamaica-NY-11435/2058432896_zpid/,"$2,500/mo",3,1,null,Apartment for rent,"141-35 82nd Dr #33, Jamaica, NY 11435"
Bronx New York NY,https://photos.zillowstatic.com/fp/57a2f914b142c9766345cd34c8d4b18a-p_e.jpg,https://www.zillow.com/homedetails/3672-Varian-Ave-FLOOR-2-Bronx-NY-10466/2058433052_zpid/,"$2,175/mo",2,1,800,Apartment for rent,"3672 Varian Ave FLOOR 2, Bronx, NY 10466"
Bronx New York NY,https://photos.zillowstatic.com/fp/a7d77eabd57515f0d88db4a7b3651a9b-p_e.jpg,https://www.zillow.com/homedetails/4256-Digney-Ave-3-Bronx-NY-10466/2058802987_zpid/,"$2,800/mo",3,1,1200,Apartment for rent,"4256 Digney Ave #3, Bronx, NY 10466"
Bronx New York NY,https://photos.zillowstatic.com/fp/93f65f7a0a9503e1980acc35acc48a40-p_e.jpg,https://www.zillow.com/b/1030-woodycrest-ave-bronx-ny-5YwLFj/,"$1,795+",1,null,null,For Rent,"1030 Woodycrest Ave, Bronx, NY"
Queens New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.747005462646484,-73.93963623046875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=VRmn3FZr9qY1MqJKGQIhDBJ8REw=",https://www.zillow.com/b/43-22-queens-st-long-island-city-ny-BT24Fg/,"$3,314+",0,null,null,For Rent,"4322 Queens St, Long Island City, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/647670f155a8fc259a5190b7625c0081-p_e.jpg,https://www.zillow.com/homedetails/35-47-34th-St-4B-Astoria-NY-11106/2058434413_zpid/,"$2,350/mo",1,1,700,Apartment for rent,"35-47 34th St #4B, Astoria, NY 11106"
Bronx New York NY,https://photos.zillowstatic.com/fp/c471549c6cd442ba4af69acbff98a0a7-p_e.jpg,https://www.zillow.com/homedetails/900-Lydig-Ave-APT-3N-Bronx-NY-10462/2058486935_zpid/,"$1,834/mo",1,1,750,Apartment for rent,"900 Lydig Ave APT 3N, Bronx, NY 10462"
Queens New York NY,https://photos.zillowstatic.com/fp/c7ab1325aa1ada7f25e4df59e780b471-p_e.jpg,https://www.zillow.com/homedetails/11-25-46th-Rd-1A-Long-Island-City-NY-11101/2058436047_zpid/,"$2,750/mo",2,1,800,Apartment for rent,"11-25 46th Rd #1A, Long Island City, NY 11101"
Bronx New York NY,https://photos.zillowstatic.com/fp/4e535ce8ee1c9bf65478a1e80f798fe0-p_e.jpg,https://www.zillow.com/homedetails/207-E-205th-St-2-Bronx-NY-10458/2065501878_zpid/,"$2,800/mo",3,2,null,Apartment for rent,"207 E 205th St #2, Bronx, NY 10458"
Queens New York NY,https://photos.zillowstatic.com/fp/f4857dd95ca6c5c6e8956f1d404c7f28-p_e.jpg,https://www.zillow.com/homedetails/2463-27th-St-3-Astoria-NY-11102/2115847480_zpid/,"$2,200/mo",2,1,null,Apartment for rent,"2463 27th St #3, Astoria, NY 11102"
Bronx New York NY,https://photos.zillowstatic.com/fp/75736d58e1b78a7d7ca93a043ce3cba7-p_e.jpg,https://www.zillow.com/homedetails/29-Adrian-Ave-APT-A3-New-York-NY-10463/31554168_zpid/,"$2,600/mo",2,1.5,1023,Apartment for rent,"29 Adrian Ave APT A3, New York, NY 10463"
Queens New York NY,https://photos.zillowstatic.com/fp/e17d214e3e3770cf3928de983aa81fb2-p_e.jpg,https://www.zillow.com/homedetails/217-51st-Ave-APT-812-Long-Island-City-NY-11101/2112212537_zpid/,"$4,400/mo",1,1,830,Apartment for rent,"217 51st Ave APT 812, Long Island City, NY 11101"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/00280059d3f32b8f8de7e192ff0e39b6-p_e.jpg,https://www.zillow.com/b/128-montrose-ave-brooklyn-ny-97bG3k/,"$4,200+",2,null,null,For Rent,"128 Montrose Ave, Brooklyn, NY"
Bronx New York NY,https://photos.zillowstatic.com/fp/5828f66f67f51a59401156073012d5c6-p_e.jpg,https://www.zillow.com/homedetails/124-Elliot-Pl-5H-Bronx-NY-10452/2058452442_zpid/,"$1,495/mo",1,1,550,Apartment for rent,"124 Elliot Pl #5H, Bronx, NY 10452"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/15620e2f713d09f67de1202423297829-p_e.jpg,https://www.zillow.com/homedetails/82-Pierrepont-St-APT-3D-Brooklyn-NY-11201/2128989591_zpid/,"$3,250/mo",1,1,null,Apartment for rent,"82 Pierrepont St APT 3D, Brooklyn, NY 11201"
Queens New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.75914001464844,-73.9098129272461&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=6bHsVio5thAmqkrIYuIdJlHMB10=",https://www.zillow.com/homedetails/30-69-48th-St-1F-Astoria-NY-11103/2058415609_zpid/,"$2,280/mo",1,1,null,Apartment for rent,"30-69 48th St #1F, Astoria, NY 11103"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/4b8cd1c344d9a7f290304197e1e1bcab-p_e.jpg,https://www.zillow.com/b/335-linden-blvd-brooklyn-ny-4Fcp/,"$2,571+",1,null,null,For Rent,"335 Linden Blvd, Brooklyn, NY"
Bronx New York NY,https://photos.zillowstatic.com/fp/54a05576b45df5ddcc886a7ca4822ed5-p_e.jpg,https://www.zillow.com/b/2081-wallace-ave-bronx-ny-5YYF77/,"$1,695+",1,null,null,For Rent,"2081 Wallace Ave, Bronx, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/9f88048014b4c7a943932b133215efbf-p_e.jpg,https://www.zillow.com/b/new-luxury-apartment-building-jamaica-ny-9hP2H4/,"$2,395+",1,null,null,For Rent,"177-16 Wexford Ter, Jamaica, NY"
Bronx New York NY,https://photos.zillowstatic.com/fp/080f687b0f9052bb78ea407d2c4640df-p_e.jpg,https://www.zillow.com/b/3333-henry-hudson-pkwy-bronx-ny-5YvBwZ/,"$2,450+",1,null,null,For Rent,"3333 Henry Hudson Pkwy, Bronx, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/ab82d642a734387aded91ceb727c0794-p_e.jpg,https://www.zillow.com/homedetails/39-75-50th-St-3-Woodside-NY-11377/2058420663_zpid/,"$3,000/mo",3,1,null,Apartment for rent,"39-75 50th St #3, Woodside, NY 11377"
Manhattan New York NY,https://photos.zillowstatic.com/fp/dff6d1837d6519d372423a6c556b208e-p_e.jpg,https://www.zillow.com/homedetails/455-Hudson-St-45-New-York-NY-10014/2058418212_zpid/,"$4,875/mo",1,1,null,Apartment for rent,"455 Hudson St #45, New York, NY 10014"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/792191b1f267dd3e898ee9d61ae8c054-p_e.jpg,https://www.zillow.com/homedetails/1510-Carroll-St-APT-2C-Brooklyn-NY-11213/2094448002_zpid/,"$2,100/mo",0,1,null,Apartment for rent,"1510 Carroll St APT 2C, Brooklyn, NY 11213"
Bronx New York NY,https://photos.zillowstatic.com/fp/b15955af50ac823dde0d866cf81c0221-p_e.jpg,https://www.zillow.com/homedetails/1195-Van-Nest-Ave-FLOOR-1-Bronx-NY-10461/2058482171_zpid/,"$2,350/mo",2,1,1000,Apartment for rent,"1195 Van Nest Ave FLOOR 1, Bronx, NY 10461"
Manhattan New York NY,https://photos.zillowstatic.com/fp/4a9554daa92b550e4c2c81e5b9bc8c24-p_e.jpg,https://www.zillow.com/homedetails/321-E-66th-St-APT-2E-New-York-NY-10065/2125604090_zpid/,"$3,650/mo",1,1,null,Apartment for rent,"321 E 66th St APT 2E, New York, NY 10065"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/3e986243de38e5b843c65ce156f08313-p_e.jpg,https://www.zillow.com/homedetails/308-Prospect-Ave-APT-4R-Brooklyn-NY-11215/2097184366_zpid/,"$2,500/mo",2,1,null,Apartment for rent,"308 Prospect Ave APT 4R, Brooklyn, NY 11215"
Bronx New York NY,https://photos.zillowstatic.com/fp/8e7dd35995c7046f9433702c31879806-p_e.jpg,https://www.zillow.com/homedetails/2140-Wallace-Ave-2A-Bronx-NY-10462/2058431003_zpid/,"$1,650/mo",1,1,null,Apartment for rent,"2140 Wallace Ave #2A, Bronx, NY 10462"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/53bb905033340718d4d394581fe70967-p_e.jpg,https://www.zillow.com/homedetails/370-11th-St-1-Brooklyn-NY-11215/2110056168_zpid/,"$3,850/mo",1,1,null,Apartment for rent,"370 11th St #1, Brooklyn, NY 11215"
Bronx New York NY,https://photos.zillowstatic.com/fp/5efeaa44aca6f4134f7240844f515053-p_e.jpg,https://www.zillow.com/homedetails/3111-Heath-Ave-APT-42A-Bronx-NY-10463/2058437537_zpid/,"$2,300/mo",1,1,null,Apartment for rent,"3111 Heath Ave APT 42A, Bronx, NY 10463"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/fe2697727fc89fec35d73b3afafe8d6e-p_e.jpg,https://www.zillow.com/homedetails/507-Clinton-Ave-2-Brooklyn-NY-11238/2119358754_zpid/,"$3,600/mo",1,1,null,Apartment for rent,"507 Clinton Ave #2, Brooklyn, NY 11238"
Bronx New York NY,https://photos.zillowstatic.com/fp/dd9b56309a5cf6e1e65872302eda973b-p_e.jpg,https://www.zillow.com/b/530-w-236th-st-bronx-ny-5Y3zRt/,"$3,000+",2,null,null,For Rent,"530 W 236th St, Bronx, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/37d24853f11be7d39585b17fd3ecb042-p_e.jpg,https://www.zillow.com/homedetails/248-E-90th-St-APT-3B-New-York-NY-10128/321914130_zpid/,"$2,500/mo",1,1,null,Apartment for rent,"248 E 90th St APT 3B, New York, NY 10128"
Queens New York NY,https://photos.zillowstatic.com/fp/c6d3796dcd11ead45eafc18735dc305b-p_e.jpg,https://www.zillow.com/homedetails/20-32-31st-St-A4-Astoria-NY-11105/2058433873_zpid/,"$2,700/mo",2,1,null,Apartment for rent,"20-32 31st St #A4, Astoria, NY 11105"
Manhattan New York NY,https://photos.zillowstatic.com/fp/e0ec2ef9d5a742e238262e8ba01f88ae-p_e.jpg,https://www.zillow.com/homedetails/335-W-84th-St-2-New-York-NY-10024/2073176157_zpid/,"$2,375/mo",0,1,null,Apartment for rent,"335 W 84th St #2, New York, NY 10024"
Queens New York NY,https://photos.zillowstatic.com/fp/08c21ec2a0396bce6a85b528e38c9a7a-p_e.jpg,https://www.zillow.com/homedetails/3538-11th-St-2R-Astoria-NY-11106/2100526181_zpid/,"$1,800/mo",1,1,null,Apartment for rent,"3538 11th St #2R, Astoria, NY 11106"
Manhattan New York NY,https://photos.zillowstatic.com/fp/e92dff3486b4ceff6b1014e0dedec3dc-p_e.jpg,https://www.zillow.com/homedetails/227-W-77th-St-APT-7H-New-York-NY-10024/2091897017_zpid/,"$4,345/mo",0,1,518,Apartment for rent,"227 W 77th St APT 7H, New York, NY 10024"
Queens New York NY,https://photos.zillowstatic.com/fp/f408335aa279d7fa29414fd771462445-p_e.jpg,https://www.zillow.com/homedetails/2224-41st-St-2-Astoria-NY-11105/2065677809_zpid/,"$3,500/mo",2,1,null,Apartment for rent,"2224 41st St #2, Astoria, NY 11105"
Manhattan New York NY,https://photos.zillowstatic.com/fp/754f6612342a086abff4108e0fc33745-p_e.jpg,https://www.zillow.com/b/146-mulberry-st-new-york-ny-22qj/,"$5,380+",1,null,null,For Rent,"146 Mulberry St, New York, NY"
Bronx New York NY,https://photos.zillowstatic.com/fp/31789757b9433652f89ecf0bb7c76b01-p_e.jpg,https://www.zillow.com/homedetails/680-E-224th-St-APT-4C-Bronx-NY-10466/2104566245_zpid/,"$2,295/mo",2,1,null,Apartment for rent,"680 E 224th St APT 4C, Bronx, NY 10466"
Queens New York NY,https://photos.zillowstatic.com/fp/bddec9b01b210f2ec4f98efb7b6ab9c7-p_e.jpg,https://www.zillow.com/b/30-77-vernon-blvd-astoria-ny-BpbC6C/,"$3,000+",0,null,null,For Rent,"30-77 Vernon Blvd, Astoria, NY"
Brooklyn New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.65562057495117,-73.95037841796875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ObUfd6UMeSIHAtJ5CiUu6qJBvSw=",https://www.zillow.com/homedetails/287-Clarkson-Ave-2R-Brooklyn-NY-11226/2070709688_zpid/,"$3,400/mo",3,1,null,Apartment for rent,"287 Clarkson Ave #2R, Brooklyn, NY 11226"
Brooklyn New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.706947326660156,-73.94281005859375&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=E_nPzaVBHSOLa2PBQMsqovOfSbM=",https://www.zillow.com/homedetails/156-Graham-Ave-1-Brooklyn-NY-11206/2078123950_zpid/,"$3,750/mo",1,1,null,Apartment for rent,"156 Graham Ave #1, Brooklyn, NY 11206"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/b801c4b75018cd7aa3efbd84b8ede116-p_e.jpg,https://www.zillow.com/homedetails/496-Lexington-Ave-L-Brooklyn-NY-11221/2058416520_zpid/,"$4,400/mo",3,2,null,Apartment for rent,"496 Lexington Ave #L, Brooklyn, NY 11221"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/a72137c89e257110902b40e0f22fe888-p_e.jpg,https://www.zillow.com/b/2733-e-12th-st-brooklyn-ny-B5xGwn/,"$2,700+",1,null,null,For Rent,"2733 E 12th St, Brooklyn, NY"
Bronx New York NY,https://photos.zillowstatic.com/fp/1ecbb5c393825d0a00ad87588f1c8b67-p_e.jpg,"https://www.zillow.com/b/Bronx-NY/40.889053,-73.85335_ll/","$2,900+",3,null,null,For Rent,"4103 Bronxwood Ave, Bronx, NY"
Brooklyn New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.711387634277344,-73.96241760253906&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=cwXGCvDR1MMKQwSSqzPxCiONvTM=",https://www.zillow.com/homedetails/146-S-4th-St-APT-9C-Brooklyn-NY-11211/2102818166_zpid/,"$3,654/mo",1,1,null,Apartment for rent,"146 S 4th St APT 9C, Brooklyn, NY 11211"
Queens New York NY,https://photos.zillowstatic.com/fp/fe1cb2649a463c11e754adb939d7181c-p_e.jpg,https://www.zillow.com/b/21-57-33rd-st-astoria-ny-65Yjtp/,"$2,000+",1,null,null,For Rent,"21-57 33rd St, Astoria, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/2e1bbd7a9d1de4b46777c6d6be57120f-p_e.jpg,https://www.zillow.com/homedetails/652-W-163rd-St-APT-23-New-York-NY-10032/2114806271_zpid/,"$2,350/mo",1,1,650,Apartment for rent,"652 W 163rd St APT 23, New York, NY 10032"
Bronx New York NY,https://photos.zillowstatic.com/fp/def788f054a16529a0a216a2c09b45f2-p_e.jpg,https://www.zillow.com/homedetails/119-Tudor-Pl-APT-4A-Bronx-NY-10452/2105349092_zpid/,"$1,900/mo",1,1,null,Apartment for rent,"119 Tudor Pl APT 4A, Bronx, NY 10452"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/fae09c48c935724482b72253e6eace13-p_e.jpg,https://www.zillow.com/homedetails/172-Irving-Ave-APT-1L-Brooklyn-NY-11237/2106694170_zpid/,"$4,200/mo",4,2,null,Apartment for rent,"172 Irving Ave APT 1L, Brooklyn, NY 11237"
Manhattan New York NY,https://photos.zillowstatic.com/fp/9dcc3436800fd44add7e7179267be859-p_e.jpg,https://www.zillow.com/homedetails/204-W-14th-St-APT-6-K-New-York-NY-10011/2058418294_zpid/,"$2,765/mo",0,1,null,Apartment for rent,"204 W 14th St APT 6-K, New York, NY 10011"
Bronx New York NY,https://photos.zillowstatic.com/fp/dbf07172d8f227dd2e0ed4358559c0ae-p_e.jpg,https://www.zillow.com/homedetails/3530-Mickle-Ave-FLOOR-1-Bronx-NY-10469/2071165854_zpid/,"$2,200/mo",2,1,675,Apartment for rent,"3530 Mickle Ave FLOOR 1, Bronx, NY 10469"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/2e40b3316e3e7f4204f02ae7ea992eeb-p_e.jpg,https://www.zillow.com/homedetails/399-Smith-St-APT-1F-Brooklyn-NY-11231/2067526235_zpid/,"$2,249/mo",0,1,null,Apartment for rent,"399 Smith St APT 1F, Brooklyn, NY 11231"
Queens New York NY,https://photos.zillowstatic.com/fp/d2ec575421df02fce66f208cc5e15aed-p_e.jpg,https://www.zillow.com/homedetails/3317-82nd-St-APT-21-Jackson-Heights-NY-11372/2103091400_zpid/,"$3,000/mo",3,1,750,Apartment for rent,"3317 82nd St APT 21, Jackson Heights, NY 11372"
